,Unnamed: 0,Date,Delhi,Mumbai,Chennai,Kolkata,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Type,Mean,Mean_pc
1659,1659,2020-03-12,62.89,65.84,66.35,65.22,15.42,9.92,15.57,15.13,Diesel,65.075,14.01
1660,1660,2020-03-11,63.01,65.97,66.48,65.34,15.64,10.13,15.8,15.34,Diesel,65.2,14.2275
1661,1661,2020-03-10,63.01,65.97,66.48,65.34,15.64,10.13,15.8,15.34,Diesel,65.2,14.2275
1662,1662,2020-03-09,63.26,66.24,66.75,65.59,16.09,10.58,16.27,15.78,Diesel,65.46000000000001,14.68
1663,1663,2020-03-08,63.51,66.5,67.01,65.84,16.55,11.02,16.72,16.22,Diesel,65.715,15.1275
1664,1664,2020-03-07,63.69,66.69,67.21,66.02,16.88,11.34,17.07,16.54,Diesel,65.90249999999999,15.4575
1665,1665,2020-03-06,63.81,66.82,67.34,66.14,17.1,11.55,17.3,16.75,Diesel,66.0275,15.675
1666,1666,2020-03-05,63.94,66.96,67.47,66.27,17.34,11.79,17.52,16.98,Diesel,66.16,15.907499999999999
1667,1667,2020-03-04,64.03,67.05,67.57,66.36,17.51,11.94,17.7,17.14,Diesel,66.2525,16.0725
1668,1668,2020-03-03,64.03,67.05,67.57,66.36,17.51,11.94,17.7,17.14,Diesel,66.2525,16.0725
1669,1669,2020-03-02,64.1,67.13,67.65,66.43,17.64,12.07,17.84,17.26,Diesel,66.3275,16.2025
1670,1670,2020-03-01,64.3,67.34,67.86,66.63,18.0,12.42,18.2,17.62,Diesel,66.5325,16.560000000000002
1671,1671,2020-02-29,64.51,67.6,68.12,66.83,18.39,12.85,18.66,17.97,Diesel,66.765,16.9675
1672,1672,2020-02-28,64.6,67.69,68.21,66.92,18.55,13.01,18.81,18.13,Diesel,66.85499999999999,17.125
1673,1673,2020-02-27,64.65,67.75,68.27,66.97,18.65,13.11,18.92,18.22,Diesel,66.91,17.225
1674,1674,2020-02-26,64.7,67.8,68.32,67.02,18.74,13.19,19.0,18.31,Diesel,66.96,17.31
1675,1675,2020-02-25,64.7,67.8,68.32,67.02,18.74,13.19,19.0,18.31,Diesel,66.96,17.31
1676,1676,2020-02-24,64.7,67.8,68.32,67.02,18.74,13.19,19.0,18.31,Diesel,66.96,17.31
1677,1677,2020-02-23,64.7,67.8,68.32,67.02,18.74,13.19,19.0,18.31,Diesel,66.96,17.31
1678,1678,2020-02-22,64.65,67.75,68.27,66.97,18.65,13.11,18.92,18.22,Diesel,66.91,17.225
1679,1679,2020-02-21,64.65,67.75,68.27,66.97,18.65,13.11,18.92,18.22,Diesel,66.91,17.225
1680,1680,2020-02-20,64.65,67.75,68.27,66.97,18.65,13.11,18.92,18.22,Diesel,66.91,17.225
1681,1681,2020-02-19,64.65,67.75,68.27,66.97,18.65,13.11,18.92,18.22,Diesel,66.91,17.225
1682,1682,2020-02-18,64.65,67.75,68.27,66.97,18.65,13.11,18.92,18.22,Diesel,66.91,17.225
1683,1683,2020-02-17,64.7,67.8,68.32,67.02,18.74,13.19,19.0,18.31,Diesel,66.96,17.31
1684,1684,2020-02-16,64.7,67.8,68.32,67.02,18.74,13.19,19.0,18.31,Diesel,66.96,17.31
1685,1685,2020-02-15,64.77,67.87,68.4,67.09,18.87,13.31,19.14,18.43,Diesel,67.0325,17.4375
1686,1686,2020-02-14,64.77,67.87,68.4,67.09,18.87,13.31,19.14,18.43,Diesel,67.0325,17.4375
1687,1687,2020-02-13,64.82,67.93,68.45,67.14,18.96,13.41,19.23,18.52,Diesel,67.085,17.53
1688,1688,2020-02-12,64.87,67.98,68.5,67.19,19.05,13.49,19.32,18.61,Diesel,67.135,17.6175
1689,1689,2020-02-11,64.87,67.98,68.5,67.19,19.05,13.49,19.32,18.61,Diesel,67.135,17.6175
1690,1690,2020-02-10,65.07,68.19,68.72,67.39,19.42,13.84,19.7,18.96,Diesel,67.3425,17.98
1691,1691,2020-02-09,65.23,68.36,68.89,67.59,19.71,14.12,20.0,19.31,Diesel,67.5175,18.285
1692,1692,2020-02-08,65.43,68.57,69.1,67.79,20.08,14.47,20.36,19.66,Diesel,67.7225,18.6425
1693,1693,2020-02-07,65.68,68.84,69.37,68.04,20.54,14.92,20.83,20.11,Diesel,67.9825,19.1
1694,1694,2020-02-06,65.92,69.09,69.63,68.29,20.98,15.34,21.29,20.55,Diesel,68.2325,19.54
1695,1695,2020-02-05,66.04,69.22,69.76,68.41,21.2,15.56,21.51,20.76,Diesel,68.3575,19.7575
1696,1696,2020-02-04,66.04,69.22,69.76,68.41,21.2,15.56,21.51,20.76,Diesel,68.3575,19.7575
1697,1697,2020-02-03,66.09,69.27,69.81,68.46,21.29,15.64,21.6,20.85,Diesel,68.4075,19.845
1698,1698,2020-02-02,66.14,69.36,69.89,68.54,21.38,15.79,21.74,20.99,Diesel,68.4825,19.974999999999998
1699,1699,2020-02-01,66.22,69.42,69.96,68.59,21.53,15.89,21.86,21.08,Diesel,68.5475,20.09
1700,1700,2020-01-31,66.28,69.47,70.01,68.64,21.64,15.98,21.95,21.17,Diesel,68.6,20.185000000000002
1701,1701,2020-01-30,66.36,69.56,70.09,68.72,21.78,16.13,22.09,21.31,Diesel,68.6825,20.3275
1702,1702,2020-01-29,66.58,69.79,70.33,68.94,22.19,16.51,22.5,21.69,Diesel,68.91,20.7225
1703,1703,2020-01-28,66.58,69.79,70.33,68.94,22.19,16.51,22.5,21.69,Diesel,68.91,20.7225
1704,1704,2020-01-27,66.71,69.93,70.47,69.07,22.43,16.74,22.75,21.92,Diesel,69.04499999999999,20.96
1705,1705,2020-01-26,66.96,70.19,70.73,69.32,22.88,17.18,23.2,22.37,Diesel,69.3,21.407500000000002
1706,1706,2020-01-25,67.31,70.56,71.11,69.67,23.53,17.8,23.86,22.98,Diesel,69.66250000000001,22.0425
1707,1707,2020-01-24,67.61,70.88,71.43,69.97,24.08,18.33,24.42,23.51,Diesel,69.9725,22.585
1708,1708,2020-01-23,67.86,71.15,71.7,70.22,24.54,18.78,24.89,23.95,Diesel,70.2325,23.04
1709,1709,2020-01-22,68.05,71.35,71.9,70.41,24.89,19.12,25.24,24.29,Diesel,70.4275,23.385
1710,1710,2020-01-21,68.05,71.35,71.9,70.41,24.89,19.12,25.24,24.29,Diesel,70.4275,23.385
1711,1711,2020-01-20,68.26,71.57,72.13,70.62,25.27,19.48,25.64,24.66,Diesel,70.645,23.7625
1712,1712,2020-01-19,68.45,71.77,72.33,70.81,25.62,19.82,25.99,25.0,Diesel,70.84,24.107499999999998
1713,1713,2020-01-17,68.77,72.11,72.67,71.13,26.21,20.38,26.58,25.56,Diesel,71.17,24.6825
1714,1714,2020-01-16,68.92,72.27,72.83,71.29,26.48,20.65,26.86,25.84,Diesel,71.3275,24.9575
1715,1715,2020-01-15,69.06,72.42,72.98,71.43,26.74,20.9,27.12,26.09,Diesel,71.47250000000001,25.212500000000002
1716,1716,2020-01-14,69.06,72.42,72.98,71.43,26.74,20.9,27.12,26.09,Diesel,71.47250000000001,25.212500000000002
1717,1717,2020-01-13,69.06,72.42,72.98,71.43,26.74,20.9,27.12,26.09,Diesel,71.47250000000001,25.212500000000002
1718,1718,2020-01-12,69.11,72.47,73.04,71.48,26.83,20.98,27.23,26.18,Diesel,71.525,25.305000000000003
1719,1719,2020-01-11,69.17,72.54,73.1,71.54,26.94,21.1,27.33,26.28,Diesel,71.5875,25.4125
1720,1720,2020-01-10,69.05,72.41,72.97,71.42,26.72,20.88,27.1,26.07,Diesel,71.4625,25.192499999999995
1721,1721,2020-01-09,68.94,72.29,72.85,71.31,26.52,20.68,26.89,25.88,Diesel,71.3475,24.9925
1722,1722,2020-01-08,68.79,72.14,72.69,71.15,26.24,20.43,26.62,25.6,Diesel,71.1925,24.722500000000004
1723,1723,2020-01-07,68.79,72.14,72.69,71.15,26.24,20.43,26.62,25.6,Diesel,71.1925,24.722500000000004
1724,1724,2020-01-06,68.68,72.02,72.58,71.04,26.04,20.23,26.42,25.4,Diesel,71.08,24.522499999999997
1725,1725,2020-01-05,68.51,71.84,72.39,70.87,25.73,19.93,26.09,25.1,Diesel,70.9025,24.2125
1726,1726,2020-01-04,68.4,71.72,72.28,70.76,25.53,19.73,25.9,24.91,Diesel,70.78999999999999,24.0175
1727,1727,2020-01-03,68.25,71.56,72.12,70.61,25.25,19.47,25.62,24.64,Diesel,70.635,23.745
1728,1728,2020-01-02,68.1,71.43,71.98,70.49,24.98,19.25,25.38,24.43,Diesel,70.5,23.509999999999998
1729,1729,2020-01-01,67.96,71.31,71.86,70.38,24.72,19.05,25.17,24.24,Diesel,70.3775,23.294999999999998
1730,1730,2019-12-31,67.96,71.31,71.86,70.38,24.72,19.05,25.17,24.24,Diesel,70.3775,23.294999999999998
1731,1731,2019-12-30,67.78,71.12,71.67,70.2,24.39,18.73,24.84,23.92,Diesel,70.19250000000001,22.970000000000002
1732,1732,2019-12-29,67.6,70.93,71.48,70.02,24.06,18.41,24.51,23.6,Diesel,70.00750000000001,22.645
1733,1733,2019-12-28,67.41,70.73,71.27,69.83,23.71,18.08,24.14,23.27,Diesel,69.80999999999999,22.3
1734,1734,2019-12-27,67.24,70.55,71.09,69.66,23.4,17.78,23.83,22.97,Diesel,69.63499999999999,21.995
1735,1735,2019-12-26,67.09,70.39,70.93,69.5,23.12,17.51,23.55,22.68,Diesel,69.4775,21.715
1736,1736,2019-12-25,66.99,70.28,70.82,69.4,22.94,17.33,23.36,22.51,Diesel,69.3725,21.535
1737,1737,2019-12-24,66.99,70.28,70.82,69.4,22.94,17.33,23.36,22.51,Diesel,69.3725,21.535
1738,1738,2019-12-23,66.94,70.23,70.77,69.35,22.85,17.25,23.27,22.42,Diesel,69.3225,21.4475
1739,1739,2019-12-22,66.74,70.01,70.56,69.15,22.48,16.88,22.91,22.07,Diesel,69.11500000000001,21.085
1740,1740,2019-12-21,66.54,69.8,70.34,68.95,22.11,16.53,22.52,21.71,Diesel,68.9075,20.7175
1741,1741,2019-12-20,66.34,69.59,70.13,68.75,21.75,16.18,22.16,21.36,Diesel,68.7025,20.3625
1742,1742,2019-12-19,66.19,69.43,69.97,68.6,21.47,15.91,21.88,21.09,Diesel,68.5475,20.0875
1743,1743,2019-12-18,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1744,1744,2019-12-17,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1745,1745,2019-12-16,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1746,1746,2019-12-15,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1747,1747,2019-12-14,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1748,1748,2019-12-13,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1749,1749,2019-12-12,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1750,1750,2019-12-11,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1751,1751,2019-12-10,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1752,1752,2019-12-09,66.04,69.27,69.81,68.45,21.2,15.64,21.6,20.83,Diesel,68.3925,19.817500000000003
1753,1753,2019-12-08,65.94,69.17,69.7,68.35,21.01,15.48,21.41,20.65,Diesel,68.29,19.6375
1754,1754,2019-12-07,65.84,69.06,69.59,68.25,20.83,15.29,21.22,20.48,Diesel,68.185,19.455
1755,1755,2019-12-06,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1756,1756,2019-12-05,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1757,1757,2019-12-04,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1758,1758,2019-12-03,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1759,1759,2019-12-02,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1760,1760,2019-12-01,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1761,1761,2019-11-30,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1762,1762,2019-11-29,65.78,69.0,69.53,68.19,20.72,15.19,21.11,20.37,Diesel,68.125,19.3475
1763,1763,2019-11-28,65.73,68.94,69.47,68.14,20.63,15.09,21.01,20.28,Diesel,68.07,19.2525
1764,1764,2019-11-27,65.73,68.94,69.47,68.14,20.63,15.09,21.01,20.28,Diesel,68.07,19.2525
1765,1765,2019-11-26,65.73,68.94,69.47,68.14,20.63,15.09,21.01,20.28,Diesel,68.07,19.2525
1766,1766,2019-11-25,65.73,68.94,69.47,68.14,20.63,15.09,21.01,20.28,Diesel,68.07,19.2525
1767,1767,2019-11-24,65.73,68.94,69.47,68.14,20.63,15.09,21.01,20.28,Diesel,68.07,19.2525
1768,1768,2019-11-23,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1769,1769,2019-11-21,65.84,69.06,69.59,68.25,20.83,15.29,21.22,20.48,Diesel,68.185,19.455
1770,1770,2019-11-20,65.84,69.06,69.59,68.25,20.83,15.29,21.22,20.48,Diesel,68.185,19.455
1771,1771,2019-11-19,65.84,69.06,69.59,68.25,20.83,15.29,21.22,20.48,Diesel,68.185,19.455
1772,1772,2019-11-18,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1773,1773,2019-11-17,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1774,1774,2019-11-16,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1775,1775,2019-11-15,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1776,1776,2019-11-14,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1777,1777,2019-11-13,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1778,1778,2019-11-12,65.79,69.01,69.54,68.2,20.74,15.21,21.13,20.39,Diesel,68.135,19.3675
1779,1779,2019-11-11,65.85,69.07,69.6,68.26,20.85,15.31,21.23,20.49,Diesel,68.195,19.470000000000002
1780,1780,2019-11-10,65.91,69.13,69.67,68.32,20.96,15.41,21.36,20.6,Diesel,68.2575,19.582500000000003
1781,1781,2019-11-09,65.91,69.13,69.67,68.32,20.96,15.41,21.36,20.6,Diesel,68.2575,19.582500000000003
1782,1782,2019-11-08,65.84,69.06,69.59,68.25,20.83,15.29,21.22,20.48,Diesel,68.185,19.455
1783,1783,2019-11-07,65.75,68.96,69.5,68.16,20.66,15.13,21.06,20.32,Diesel,68.0925,19.2925
1784,1784,2019-11-06,65.75,68.96,69.5,68.16,20.66,15.13,21.06,20.32,Diesel,68.0925,19.2925
1785,1785,2019-11-05,65.75,68.96,69.5,68.16,20.66,15.13,21.06,20.32,Diesel,68.0925,19.2925
1786,1786,2019-11-04,65.75,68.96,69.5,68.16,20.66,15.13,21.06,20.32,Diesel,68.0925,19.2925
1787,1787,2019-11-03,65.8,68.99,69.52,68.19,20.76,15.18,21.09,20.37,Diesel,68.125,19.35
1788,1788,2019-11-02,65.8,68.99,69.52,68.19,20.76,15.18,21.09,20.37,Diesel,68.125,19.35
1789,1789,2019-11-01,65.8,68.99,69.52,68.19,20.76,15.18,21.09,20.37,Diesel,68.125,19.35
1790,1790,2019-10-31,65.85,69.01,69.55,68.21,20.85,15.21,21.15,20.41,Diesel,68.155,19.405
1791,1791,2019-10-30,65.85,69.01,69.55,68.21,20.85,15.21,21.15,20.41,Diesel,68.155,19.405
1792,1792,2019-10-29,65.85,69.01,69.55,68.21,20.85,15.21,21.15,20.41,Diesel,68.155,19.405
1793,1793,2019-10-28,65.95,69.12,69.65,68.31,21.03,15.39,21.32,20.58,Diesel,68.2575,19.58
1794,1794,2019-10-27,65.95,69.12,69.65,68.31,21.03,15.39,21.32,20.58,Diesel,68.2575,19.58
1795,1795,2019-10-26,65.95,69.12,69.65,68.31,21.03,15.39,21.32,20.58,Diesel,68.2575,19.58
1796,1796,2019-10-25,66.0,69.17,69.71,68.36,21.12,15.48,21.42,20.67,Diesel,68.31,19.6725
1797,1797,2019-10-24,66.06,69.24,69.77,68.42,21.23,15.59,21.53,20.78,Diesel,68.3725,19.7825
1798,1798,2019-10-23,66.11,69.29,69.83,68.47,21.33,15.68,21.63,20.86,Diesel,68.425,19.875
1799,1799,2019-10-22,66.11,69.29,69.83,68.47,21.33,15.68,21.63,20.86,Diesel,68.425,19.875
1800,1800,2019-10-21,66.17,69.35,69.89,68.53,21.44,15.78,21.74,20.97,Diesel,68.485,19.982499999999998
1801,1801,2019-10-20,66.17,69.35,69.89,68.53,21.44,15.78,21.74,20.97,Diesel,68.485,19.982499999999998
1802,1802,2019-10-19,66.24,69.43,69.96,68.6,21.56,15.91,21.86,21.09,Diesel,68.5575,20.105
1803,1803,2019-10-18,66.31,69.5,70.04,68.67,21.69,16.03,22.0,21.22,Diesel,68.63000000000001,20.235
1804,1804,2019-10-17,66.41,69.61,70.15,68.77,21.88,16.21,22.19,21.39,Diesel,68.73499999999999,20.4175
1805,1805,2019-10-16,66.41,69.61,70.15,68.77,21.88,16.21,22.19,21.39,Diesel,68.73499999999999,20.4175
1806,1806,2019-10-15,66.41,69.61,70.15,68.77,21.88,16.21,22.19,21.39,Diesel,68.73499999999999,20.4175
1807,1807,2019-10-14,66.46,69.66,70.2,68.82,21.97,16.29,22.28,21.48,Diesel,68.785,20.505
1808,1808,2019-10-13,66.46,69.66,70.2,68.82,21.97,16.29,22.28,21.48,Diesel,68.785,20.505
1809,1809,2019-10-12,66.46,69.66,70.2,68.82,21.97,16.29,22.28,21.48,Diesel,68.785,20.505
1810,1810,2019-10-11,66.6,69.81,70.35,68.96,22.22,16.54,22.54,21.73,Diesel,68.93,20.7575
1811,1811,2019-10-10,66.75,69.97,70.51,69.11,22.5,16.81,22.82,21.99,Diesel,69.085,21.03
1812,1812,2019-10-09,66.81,70.03,70.57,69.17,22.61,16.91,22.92,22.1,Diesel,69.145,21.134999999999998
1813,1813,2019-10-08,66.81,70.03,70.57,69.17,22.61,16.91,22.92,22.1,Diesel,69.145,21.134999999999998
1814,1814,2019-10-07,66.91,70.14,70.68,69.27,22.79,17.1,23.11,22.28,Diesel,69.25,21.32
1815,1815,2019-10-06,67.03,70.27,70.81,69.39,23.01,17.31,23.34,22.49,Diesel,69.375,21.5375
1816,1816,2019-10-05,67.15,70.39,70.94,69.51,23.23,17.51,23.57,22.7,Diesel,69.4975,21.752499999999998
1817,1817,2019-10-04,67.35,70.61,71.15,69.71,23.6,17.88,23.93,23.05,Diesel,69.70499999999998,22.115000000000002
1818,1818,2019-10-03,67.43,70.69,71.24,69.79,23.75,18.01,24.09,23.2,Diesel,69.78750000000001,22.262500000000003
1819,1819,2019-10-02,67.49,70.76,71.3,69.85,23.86,18.13,24.19,23.3,Diesel,69.85,22.369999999999997
1820,1820,2019-10-01,67.49,70.76,71.3,69.85,23.86,18.13,24.19,23.3,Diesel,69.85,22.369999999999997
1821,1821,2019-09-30,67.33,70.64,71.19,69.75,23.56,17.93,24.0,23.12,Diesel,69.72749999999999,22.1525
1822,1822,2019-09-29,67.24,70.55,71.09,69.66,23.4,17.78,23.83,22.97,Diesel,69.63499999999999,21.995
1823,1823,2019-09-28,67.24,70.55,71.09,69.66,23.4,17.78,23.83,22.97,Diesel,69.63499999999999,21.995
1824,1824,2019-09-27,67.24,70.55,71.09,69.66,23.4,17.78,23.83,22.97,Diesel,69.63499999999999,21.995
1825,1825,2019-09-25,67.07,70.37,70.91,69.49,23.09,17.48,23.52,22.67,Diesel,69.46000000000001,21.69
1826,1826,2019-09-24,67.07,70.37,70.91,69.49,23.09,17.48,23.52,22.67,Diesel,69.46000000000001,21.69
1827,1827,2019-09-23,66.93,70.22,70.76,69.35,22.83,17.23,23.25,22.42,Diesel,69.315,21.4325
1828,1828,2019-09-22,66.74,70.01,70.56,69.15,22.48,16.88,22.91,22.07,Diesel,69.11500000000001,21.085
1829,1829,2019-09-21,66.53,69.79,70.33,68.94,22.1,16.51,22.5,21.69,Diesel,68.8975,20.7
1830,1830,2019-09-20,66.29,69.54,70.07,68.7,21.66,16.09,22.05,21.27,Diesel,68.65,20.2675
1831,1831,2019-09-19,66.01,69.24,69.77,68.42,21.14,15.59,21.53,20.78,Diesel,68.36,19.76
1832,1832,2019-09-18,65.82,69.04,69.57,68.23,20.79,15.26,21.18,20.44,Diesel,68.165,19.417499999999997
1833,1833,2019-09-17,65.58,68.78,69.31,67.99,20.35,14.82,20.73,20.02,Diesel,67.915,18.98
1834,1834,2019-09-16,65.43,68.62,69.15,67.84,20.08,14.56,20.45,19.75,Diesel,67.76,18.71
1835,1835,2019-09-15,65.43,68.62,69.15,67.84,20.08,14.56,20.45,19.75,Diesel,67.76,18.71
1836,1836,2019-09-14,65.37,68.56,69.09,67.78,19.97,14.46,20.34,19.65,Diesel,67.7,18.605
1837,1837,2019-09-13,65.28,68.46,68.99,67.69,19.8,14.29,20.17,19.49,Diesel,67.605,18.4375
1838,1838,2019-09-12,65.19,68.37,68.9,67.6,19.64,14.14,20.01,19.33,Diesel,67.515,18.28
1839,1839,2019-09-11,65.14,68.32,68.84,67.55,19.54,14.06,19.91,19.24,Diesel,67.4625,18.1875
1840,1840,2019-09-10,65.14,68.32,68.84,67.55,19.54,14.06,19.91,19.24,Diesel,67.4625,18.1875
1841,1841,2019-09-09,65.09,68.26,68.79,67.5,19.45,13.96,19.82,19.15,Diesel,67.41000000000001,18.095
1842,1842,2019-09-08,65.09,68.26,68.79,67.5,19.45,13.96,19.82,19.15,Diesel,67.41000000000001,18.095
1843,1843,2019-09-07,65.09,68.26,68.79,67.5,19.45,13.96,19.82,19.15,Diesel,67.41000000000001,18.095
1844,1844,2019-09-06,65.14,68.31,68.84,67.54,19.54,14.04,19.91,19.22,Diesel,67.45750000000001,18.1775
1845,1845,2019-09-05,65.2,68.36,68.89,67.59,19.65,14.12,20.0,19.31,Diesel,67.51,18.27
1846,1846,2019-09-04,65.25,68.41,68.94,67.63,19.75,14.21,20.08,19.38,Diesel,67.5575,18.355
1847,1847,2019-09-03,65.25,68.41,68.94,67.63,19.75,14.21,20.08,19.38,Diesel,67.5575,18.355
1848,1848,2019-09-02,65.25,68.41,68.94,67.63,19.75,14.21,20.08,19.38,Diesel,67.5575,18.355
1849,1849,2019-09-01,65.25,68.41,68.94,67.63,19.75,14.21,20.08,19.38,Diesel,67.5575,18.355
1850,1850,2019-08-31,65.25,68.41,68.94,67.63,19.75,14.21,20.08,19.38,Diesel,67.5575,18.355
1851,1851,2019-08-30,65.25,68.41,68.94,67.63,19.75,14.21,20.08,19.38,Diesel,67.5575,18.355
1852,1852,2019-08-29,65.3,68.46,68.99,67.68,19.84,14.29,20.17,19.47,Diesel,67.6075,18.4425
1853,1853,2019-08-28,65.35,68.51,69.04,67.73,19.93,14.37,20.26,19.56,Diesel,67.65750000000001,18.53
1854,1854,2019-08-27,65.35,68.51,69.04,67.73,19.93,14.37,20.26,19.56,Diesel,67.65750000000001,18.53
1855,1855,2019-08-26,65.35,68.51,69.04,67.73,19.93,14.37,20.26,19.56,Diesel,67.65750000000001,18.53
1856,1856,2019-08-25,65.26,68.42,68.95,67.64,19.77,14.22,20.1,19.4,Diesel,67.5675,18.372500000000002
1857,1857,2019-08-24,65.16,68.31,68.84,67.54,19.58,14.04,19.91,19.22,Diesel,67.4625,18.1875
1858,1858,2019-08-23,65.11,68.26,68.79,67.49,19.49,13.96,19.82,19.14,Diesel,67.41250000000001,18.1025
1859,1859,2019-08-22,65.11,68.26,68.79,67.49,19.49,13.96,19.82,19.14,Diesel,67.41250000000001,18.1025
1860,1860,2019-08-21,65.11,68.26,68.79,67.49,19.49,13.96,19.82,19.14,Diesel,67.41250000000001,18.1025
1861,1861,2019-08-20,65.11,68.26,68.79,67.49,19.49,13.96,19.82,19.14,Diesel,67.41250000000001,18.1025
1862,1862,2019-08-19,65.18,68.33,68.86,67.56,19.62,14.07,19.94,19.26,Diesel,67.4825,18.2225
1863,1863,2019-08-18,65.26,68.42,68.95,67.64,19.77,14.22,20.1,19.4,Diesel,67.5675,18.372500000000002
1864,1864,2019-08-17,65.38,68.55,69.08,67.76,19.99,14.44,20.33,19.61,Diesel,67.6925,18.5925
1865,1865,2019-08-16,65.43,68.6,69.13,67.81,20.08,14.52,20.41,19.7,Diesel,67.7425,18.6775
1866,1866,2019-08-15,65.43,68.6,69.13,67.81,20.08,14.52,20.41,19.7,Diesel,67.7425,18.6775
1867,1867,2019-08-14,65.43,68.6,69.13,67.81,20.08,14.52,20.41,19.7,Diesel,67.7425,18.6775
1868,1868,2019-08-13,65.43,68.6,69.13,67.81,20.08,14.52,20.41,19.7,Diesel,67.7425,18.6775
1869,1869,2019-08-12,65.43,68.6,69.13,67.81,20.08,14.52,20.41,19.7,Diesel,67.7425,18.6775
1870,1870,2019-08-11,65.49,68.66,69.19,67.87,20.19,14.62,20.52,19.81,Diesel,67.8025,18.785
1871,1871,2019-08-10,65.64,68.82,69.35,68.01,20.46,14.89,20.8,20.05,Diesel,67.95499999999998,19.05
1872,1872,2019-08-09,65.75,68.94,69.47,68.08,20.66,15.09,21.01,20.18,Diesel,68.06,19.235
1873,1873,2019-08-08,65.88,69.06,69.59,68.15,20.9,15.29,21.22,20.3,Diesel,68.17,19.4275
1874,1874,2019-08-07,65.94,69.11,69.64,68.17,21.01,15.38,21.3,20.34,Diesel,68.215,19.5075
1875,1875,2019-08-06,65.94,69.11,69.64,68.17,21.01,15.38,21.3,20.34,Diesel,68.215,19.5075
1876,1876,2019-08-05,65.94,69.11,69.64,68.17,21.01,15.38,21.3,20.34,Diesel,68.215,19.5075
1877,1877,2019-08-04,65.94,69.11,69.64,68.17,21.01,15.38,21.3,20.34,Diesel,68.215,19.5075
1878,1878,2019-08-03,66.0,69.17,69.71,68.19,21.12,15.48,21.42,20.37,Diesel,68.2675,19.5975
1879,1879,2019-08-02,66.0,69.17,69.71,68.19,21.12,15.48,21.42,20.37,Diesel,68.2675,19.5975
1880,1880,2019-08-01,66.0,69.17,69.71,68.19,21.12,15.48,21.42,20.37,Diesel,68.2675,19.5975
1881,1881,2019-07-30,66.0,69.17,69.71,68.19,21.12,15.48,21.42,20.37,Diesel,68.2675,19.5975
1882,1882,2019-07-29,66.07,69.25,69.78,68.22,21.25,15.61,21.55,20.42,Diesel,68.33,19.7075
1883,1883,2019-07-28,66.18,69.36,69.9,68.29,21.45,15.79,21.76,20.55,Diesel,68.4325,19.8875
1884,1884,2019-07-27,66.18,69.36,69.9,68.29,21.45,15.79,21.76,20.55,Diesel,68.4325,19.8875
1885,1885,2019-07-26,66.18,69.36,69.9,68.29,21.45,15.79,21.76,20.55,Diesel,68.4325,19.8875
1886,1886,2019-07-25,66.18,69.36,69.9,68.29,21.45,15.79,21.76,20.55,Diesel,68.4325,19.8875
1887,1887,2019-07-24,66.24,69.43,69.96,68.31,21.56,15.91,21.86,20.58,Diesel,68.485,19.9775
1888,1888,2019-07-23,66.24,69.43,69.96,68.31,21.56,15.91,21.86,20.58,Diesel,68.485,19.9775
1889,1889,2019-07-22,66.24,69.43,69.96,68.31,21.56,15.91,21.86,20.58,Diesel,68.485,19.9775
